root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um,relative_caliber
720575941552229887,ascending_neuron,AN06A027,AN06A027,right,isomorphic,3,0.3805715277943458,0.6961025203143846,1.862855523890652
720575941552267777,sensory_ascending,SAch02,auto:LgAG2,right,isomorphic,3,0.04185734920634791,0.2308558689903966,0.6507396272331116
720575941552359303,sensory_ascending,SAch01,auto:LgAG1,right,isomorphic,3,0.04572043282785757,0.2412738342192041,0.6801059276835617
720575941552559131,sensory_ascending,SApp12,auto:SApp09,left,isomorphic,3,0.06863702263544458,0.2956203163727597,0.8332985222348698
720575941552584510,descending_neuron,DNge094,DNge094,left,isomorphic,3,0.05353736356013694,0.261085978952585,0.5539298038220012
720575941552589055,ascending_neuron,AN09B029_a,auto:AN09B029,left,isomorphic,3,0.0811821747550365,0.3215032740513121,0.860382102545651
720575941552590910,ascending_neuron,AN01B005,AN01B005,left,isomorphic,3,0.193799677775201,0.4967428041756802,1.329344528581326
720575941552602686,ascending_neuron,ANXXX254,ANXXX254,left,dimorphic,3,0.1194555247569417,0.3899942281080945,1.043672276590121
720575941552603966,descending_neuron,DNp19,DNp19,right,isomorphic,3,0.461776955846632,0.7667807255215503,1.626830741990095
720575941552643841,ascending_neuron,AN05B050,auto:AN05B050_b,right,isomorphic,3,0.04884910902777828,0.2493924965576285,0.6674048380394267
720575941552726407,descending_neuron,DNg99,DNg99,right,isomorphic,3,1.476052104287067,1.370900400929201,2.908553700174471
720575941552768062,descending_neuron,DNge135,DNge135,right,isomorphic,3,0.1722398809523771,0.4682975844578352,0.9935577166177707
720575941552842579,sensory_ascending,SAxx02,,left,isomorphic,3,0.06830010244380247,0.2948938645358903,0.8312507900303798
720575941552863489,descending_neuron,DNg92_b,auto:DNge176,left,isomorphic,3,0.07816605848206777,0.3154744311595634,0.6693223836229454
720575941552880190,sensory_ascending,SApp22,auto:SApp06,left,isomorphic,3,0.05600689218975504,0.2670396785380686,0.7527350360563786
720575941552896830,ascending_neuron,AN09B012,AN09B012,left,dimorphic,3,0.3152317744875973,0.6335341830040789,1.695414996988787
720575941552964095,ascending_neuron,AN10B021,AN10B021,left,isomorphic,3,0.1447130848268677,0.4292486718001373,1.14872197133329
720575941552999707,ascending_neuron,ANXXX989,,right,female-specific,3,0.1055285413013115,0.3665557418497871,0.9809480192807184
720575941553019475,sensory_ascending,SApp10,auto:SApp19,left,isomorphic,3,0.217014716711761,0.5256536113325132,1.481719466731375
720575941553032839,ascending_neuron,AN19B076,AN19B076,left,isomorphic,3,0.09804177479866222,0.3533138331705625,0.9455110512909914
720575941553078938,sensory_ascending,SAch02,auto:LgAG1,,dimorphic,3,0.03006853611111269,0.1956641235100751,0.5515406619406176
720575941553134363,sensory_ascending,SApp06,SApp06,right,isomorphic,3,0.1597384643263022,0.4509826267114013,1.271235891373397
720575941553301220,sensory_ascending,SApp22,auto:SApp09,left,isomorphic,3,0.4584012266349713,0.7639728850599026,2.153497039578261
720575941553314714,ascending_neuron,AN06B023,AN06B023,left,isomorphic,3,0.3064003291858595,0.6245966823793636,1.671497151667659
720575941553332708,sensory_ascending,SAch01,auto:LgAG5,left,dimorphic,3,0.0641216168611666,0.2857309543259083,0.8054222555404803
720575941553530503,sensory_ascending,SApp10,SApp10,right,isomorphic,3,0.180566149960915,0.4794830159357227,1.351573171690082
720575941553545278,ascending_neuron,AN09B023,AN09B023,left,isomorphic,3,0.1718934931353346,0.4678264560096727,1.251960842500913
720575941553550471,descending_neuron,DNge111,DNge111,left,isomorphic,3,0.06644514742400238,0.2908618043951415,0.6171033116917166
720575941553551495,descending_neuron,DNg07,DNg07,left,isomorphic,3,0.07170193486111064,0.3021485378074678,0.6410496685583814
720575941553577217,ascending_neuron,AN06B068,AN06B068,left,isomorphic,3,0.08155529141188797,0.3222412483032173,0.8623570119469698
720575941553583844,sensory_ascending,SApp06,auto:SApp08,left,dimorphic,3,0.3575026083333286,0.6746750760743727,1.901783175052709
720575941553593150,sensory_ascending,SApp23,SApp23,left,isomorphic,3,0.04143163480790116,0.2296788972466682,0.6474219634581893
720575941553617124,sensory_ascending,SApp16,auto:SApp06,right,isomorphic,3,0.1856563512543969,0.4861944139419331,1.370491350620833
720575941553669092,sensory_ascending,SApp06,auto:SApp09,left,isomorphic,3,0.284839474785761,0.6022199624712097,1.697545726711222
720575941553670791,descending_neuron,DNa13,DNa13,right,isomorphic,3,0.9257461391876788,1.085677941564465,2.303415034377985
720575941553768705,ascending_neuron,ANXXX982,auto:ANXXX150,left,female-specific,3,0.1537242130916331,0.4424112872560578,1.183946740954632
720575941553773959,ascending_neuron,ANXXX132,ANXXX132,right,isomorphic,3,0.1267543789627017,0.401732109450637,1.075084283384541
720575941553784455,ascending_neuron,AN_multi_18,auto:AN09B059,right,isomorphic,12,0.1533088359518728,0.4416411961784952,1.181885882997835
720575941553919806,ascending_neuron,AN_IN08B003,auto:AN07B024,left,female-specific,3,0.2103217348947767,0.5174842509539156,1.38485117821516
720575941553984574,ascending_neuron,AN05B069,auto:AN05B056,right,isomorphic,3,0.07175903784625076,0.3022688284921117,0.8089083725802027
720575941553985875,descending_neuron,DNg02_h,auto:DNg02_g,left,isomorphic,3,0.2205560059863947,0.5299251160784163,1.124308998772307
720575941553999387,ascending_neuron,ANXXX027,ANXXX027,left,isomorphic,3,0.4022696361904795,0.7156714388907424,1.915224344578258
720575941553999422,ascending_neuron,AN05B053,AN05B053,right,isomorphic,3,0.04457175038510143,0.2382236662642397,0.6375156814852458
720575941554032155,sensory_ascending,SApp15,auto:SApp06,right,isomorphic,3,0.03802925124917932,0.2200462372937202,0.6202692920773047
720575941554109668,descending_neuron,DNg51,DNg51,left,isomorphic,3,0.1191134440945175,0.3894354212584427,0.8262407937969114
720575941554172807,descending_neuron,DNp44,DNp44,right,isomorphic,3,0.1564300271123002,0.4462879076374066,0.946861160899856
720575941554198555,ascending_neuron,AN01A049,AN01A049,right,isomorphic,3,0.1112158953189336,0.3763037017133801,1.007034752698028
720575941554220571,ascending_neuron,AN07B057,AN07B057,left,isomorphic,3,0.04665680641233731,0.2437320064235327,0.652256673787031
720575941554228481,descending_neuron,DNg12_e,auto:DNg12_f,left,isomorphic,3,0.1490840415764786,0.4356830237961008,0.9243614416528242
720575941554350931,sensory_ascending,SApp17,auto:SApp08,left,isomorphic,3,0.6012297687850734,0.8749340072766254,2.466275742690555
720575941554354259,descending_neuron,DNg12_e,auto:DNge019,left,isomorphic,3,0.1230417683730141,0.3958050595263606,0.8397548572112691
720575941554615553,ascending_neuron,ANXXX057,ANXXX057,left,isomorphic,3,0.2683021019708737,0.5844765574125984,1.564130787903069
720575941554623130,ascending_neuron,AN01B004,AN01B004,right,isomorphic,3,0.07356725490842617,0.3060534890293202,0.8190365872928942
720575941554637732,ascending_neuron,AN19B076,auto:AN19B093,left,isomorphic,3,0.08679504810065179,0.3324317787591018,0.8896281184250023
720575941554692580,ascending_neuron,AN08B018,AN08B018,left,isomorphic,3,0.5593527206889118,0.8439135047126126,2.258415805231964
720575941554694372,descending_neuron,DNg36_a,DNg36_a,right,isomorphic,3,0.08726637191209688,0.3333331601326931,0.7072121327250701
720575941554701722,descending_neuron,DNge022,DNge022,right,isomorphic,3,0.2659885357635411,0.5819511338423043,1.234689349066123
720575941554856019,descending_neuron,DNpe054,auto:DNpe015,left,isomorphic,3,0.06615865879870376,0.2902340789934059,0.6157715059393263
720575941554888676,descending_neuron,DNge111,DNge111,left,isomorphic,3,0.0386299637038296,0.2217773599793267,0.4705311637122421
720575941554952858,descending_neuron,DNge053,DNge053,left,isomorphic,3,0.4686811876814065,0.7724916970617932,1.638947353374631
720575941555052571,ascending_neuron,ANXXX200,ANXXX200,,isomorphic,3,0.0649617915945175,0.2875968044936938,0.7696442409983132
720575941555066451,ascending_neuron,AN01B004,AN01B004,left,isomorphic,3,0.0811410998788983,0.3214219299754123,0.8601644158447648
720575941555155354,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.2188790997062492,0.5279067391708757,1.488070613774146
720575941555196929,descending_neuron,DNge123,DNge123,right,isomorphic,3,0.1916094025877813,0.4939277968669543,1.047935736412843
720575941555214593,ascending_neuron,AN19B100,auto:AN19B059,left,isomorphic,3,0.05102225349562817,0.254879482917193,0.6820886849601518
720575941555244772,ascending_neuron,AN09B030,AN09B030,right,isomorphic,3,0.05828482026260506,0.2724161118879169,0.7290188499792064
720575941555321601,ascending_neuron,ANXXX102,ANXXX102,right,isomorphic,3,0.4804960512139249,0.7821678678484952,2.093176925394955
720575941555384868,ascending_neuron,AN01B018,AN01B018,right,isomorphic,3,0.1118318706776123,0.3773443521618479,1.009819660638732
720575941555393537,descending_neuron,DNa13,DNa13,left,isomorphic,3,0.6055065715833021,0.8780403814955624,1.862883400406425
720575941555461377,descending_neuron,DNge025,auto:DNge001,left,isomorphic,3,0.07848405172297253,0.3161154825134772,0.670682462215208
720575941555503187,ascending_neuron,AN08B005,AN08B005,left,isomorphic,3,0.0785603614653963,0.3162691241117776,0.8463748768235976
720575941555505747,ascending_neuron,AN08B016,AN08B016,left,isomorphic,3,0.07248335913135318,0.3037905185835783,0.81298060146864
720575941555507283,ascending_neuron,AN10B045,auto:AN10B039,right,isomorphic,3,0.02160170967532337,0.1658437547588389,0.4438181814307179
720575941555509331,ascending_neuron,AN05B081,AN05B081,left,isomorphic,3,0.05956421527777658,0.2753897498869257,0.7369766691378022
720575941555637331,descending_neuron,DNpe039,DNpe039,right,isomorphic,3,0.2349787674165092,0.5469773842197005,1.160487730330837
720575941555674340,descending_neuron,DNg41,DNg41,left,isomorphic,3,0.1643890654384734,0.4575004468176187,0.9706501045013405
720575941555710547,descending_neuron,DNp56,DNp56,left,isomorphic,3,0.1551019294733047,0.4443893676384886,0.9428331472417966
720575941555742035,descending_neuron,DNpe037,DNpe037,left,isomorphic,3,0.08880365174964168,0.3362563324675592,0.7134140447713863
720575941556195300,descending_neuron,DNde001,DNde001,left,isomorphic,3,0.1689224427011183,0.4637658181025456,0.9839429511745118
720575941556199652,descending_neuron,DNge115,DNge115,right,isomorphic,3,0.03402214519584458,0.2081305855948874,0.4415776554162321
720575941556235940,ascending_neuron,AN08B099,auto:AN08B099_g,right,dimorphic,3,0.08153359026507638,0.3221983726677234,0.8622422714998528
720575941556296019,ascending_neuron,ANXXX202_b,auto:ANXXX202,right,isomorphic,3,0.05920341094322096,0.274554409901053,0.7347411971180962
720575941556338916,ascending_neuron,AN19B024,AN19B024,left,isomorphic,12,0.08597211407655794,0.3297152942147409,0.8823584733779755
720575941556367140,sensory_ascending,SApp06,SApp06,,isomorphic,3,0.1946899639583319,0.4978824771718842,1.403437820392636
720575941556379108,descending_neuron,DNge073,DNge073,right,isomorphic,3,0.4156324532076798,0.7274611161425091,1.54340878422328
720575941556383908,ascending_neuron,ANXXX145,ANXXX145,right,isomorphic,3,0.1191656134972433,0.3895206945430711,1.042405042825541
720575941556419300,ascending_neuron,AN09B040,AN09B040,right,isomorphic,3,0.04405833345175018,0.2368476565767464,0.6338333111842213
720575941556420516,ascending_neuron,AN10B024,AN10B024,right,isomorphic,3,0.07396167369047665,0.3068728201348454,0.8212292175898421
720575941556437732,ascending_neuron,AN17A018,AN17A018,right,isomorphic,3,0.2029601250619205,0.508347181789406,1.360399263061067
720575941556446436,ascending_neuron,AN08B013,AN08B013,right,isomorphic,3,0.1652185053054537,0.4586531744978334,1.227412018674193
720575941556498660,ascending_neuron,AN05B103,AN05B103,left,dimorphic,3,0.2134018613677281,0.5212597133996473,1.394954777709523
720575941556531201,ascending_neuron,AN27X013,,left,isomorphic,12,0.08885133954695608,0.3224743543575556,0.8629808322727175
720575941556616787,ascending_neuron,AN09B031,AN09B031,right,isomorphic,12,0.09637479061110804,0.34989718307236,0.9363676775451766
720575941556654419,descending_neuron,DNbe006,DNbe006,left,isomorphic,3,0.1818843674400244,0.4812300584894711,1.020995738498594
720575941556707620,ascending_neuron,AN08B034,AN08B034,right,isomorphic,3,0.1782102754104745,0.4763448015154155,1.274756977433186
720575941556727041,descending_neuron,DNp66,DNp66,right,isomorphic,3,0.31618192043311,0.6344882382091431,1.346154039862806
720575941556768257,descending_neuron,DNge080,DNge080,left,isomorphic,3,0.1101181113260895,0.3744418966033665,0.7944299696227991
720575941556839204,ascending_neuron,AN08B079,auto:AN08B079_a,left,isomorphic,3,0.03288406746031723,0.2046198794892977,0.5475878361025391
720575941556851027,descending_neuron,DNg93,DNg93,left,isomorphic,3,0.7342278214756697,0.9668753265791676,2.051358951257956
720575941556869860,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.2043372428439174,0.5100688757913266,1.437789004660167
720575941556870884,descending_neuron,DNg110,DNg110,right,isomorphic,3,0.06684421393162075,0.2917339481693494,0.6189536846289753
720575941556877796,ascending_neuron,AN08B066,AN08B066,right,isomorphic,3,0.1133474664351861,0.3798927171726518,1.016639397241785
720575941556912211,ascending_neuron,AN08B009,AN08B009,right,isomorphic,3,0.1930150568405806,0.495736223307045,1.326650795005224
720575941556952147,ascending_neuron,AN05B053,AN05B053,right,dimorphic,3,0.02737441414141401,0.1866927598992681,0.4996126704033082
720575941556990735,descending_neuron,DNge146,DNge146,left,isomorphic,3,0.1501676680219338,0.4355908686884037,0.9241659219204639
720575941557126159,ascending_neuron,AN19B104,auto:AN19B102,right,dimorphic,3,0.0226519453125,0.169827419862204,0.4544789567139083
720575941557316004,descending_neuron,DNg14,DNg14,right,isomorphic,3,0.5766313213504807,0.8568487620790038,1.81792246595419
720575941557326675,ascending_neuron,AN17B013,AN17B013,left,isomorphic,3,0.09588635118385117,0.3494084917795253,0.9350598798461779
720575941557352686,ascending_neuron,AN06B015_a,auto:AN06B015,left,isomorphic,3,0.112557364615382,0.3785663583567334,1.013089898748692
720575941557372708,sensory_ascending,SApp22,auto:SApp09,left,isomorphic,3,0.126467581904344,0.4012773684219482,1.131126041048778
720575941557413284,descending_neuron,DNge030,DNge030,left,isomorphic,3,0.1376551058847388,0.4186501216375739,0.8882237976895473
720575941557473572,descending_neuron,DNde006,DNde006,left,isomorphic,3,0.2232580050883837,0.5331612521153561,1.131174906345263
720575941557512307,descending_neuron,DNg12_a,auto:DNg12_h,right,isomorphic,3,0.07977088172826724,0.318696471795377,0.676158385864287
720575941557552356,descending_neuron,DNg98,DNg98,left,isomorphic,3,0.865152889226607,1.049546030817704,2.226756217569968
720575941557588964,ascending_neuron,AN13B002,AN13B002,left,isomorphic,3,0.05763265020833352,0.2708877430101618,0.7249287478414024
720575941557591972,ascending_neuron,ANXXX046,auto:AN05B102d,right,dimorphic,3,0.3404803633090616,0.6584170887597712,1.762004697621543
720575941557601508,ascending_neuron,AN05B010,AN05B010,left,isomorphic,3,0.2105014706973026,0.5177053184164866,1.38544278179622
720575941557603556,ascending_neuron,ANXXX013,ANXXX013,left,dimorphic,3,0.1033004801522132,0.3626654881842601,0.9705372244356002
720575941557625971,sensory_ascending,SApp07,auto:SApp08,right,isomorphic,3,0.1880735224770586,0.4893492067383255,1.37938412296966
720575941557692531,sensory_ascending,SApp08,SApp08,right,isomorphic,3,0.1752237691764446,0.4723365665423286,1.331428664060124
720575941557838756,descending_neuron,DNg86,DNg86,right,isomorphic,3,0.04509106283162863,0.2396074379299763,0.5083601257306429
720575941557948068,ascending_neuron,AN06B039,AN06B039,right,isomorphic,3,0.02754154858894961,0.1872618188171192,0.5011355417011443
720575941558153261,ascending_neuron,AN07B060,AN07B060,right,isomorphic,3,0.0504156113053583,0.2533597244748647,0.6780216254011775
720575941558189171,descending_neuron,DNg07,auto:DNge091,left,isomorphic,3,0.1800055983100242,0.4787381810990594,1.015708877980244
720575941558279972,ascending_neuron,AN06A080,AN06A080,right,isomorphic,3,0.05721957647907772,0.2699152228129413,0.7223261647898869
720575941558298660,sensory_ascending,SNxx29,,left,isomorphic,3,0.07391687736489493,0.3067798743143423,0.8647552341943735
720575941558335524,ascending_neuron,AN19B018,AN19B018,right,isomorphic,3,0.1674365986426742,0.4617216679210568,1.235623682555099
720575941558381860,descending_neuron,DNpe050,DNpe050,right,isomorphic,3,0.1610468440736375,0.4528258058341562,0.9607322108890683
720575941558535716,ascending_neuron,AN09B034,AN09B034,left,isomorphic,3,0.1242598980763987,0.3977594952425794,1.064453081649452
720575941558552591,ascending_neuron,AN12B055,auto:AN12B080,left,isomorphic,3,0.04930523442460411,0.2505541343339667,0.6705135228742903
720575941558607396,descending_neuron,DNp03,DNp03,right,isomorphic,3,1.015587940015083,1.137139712780855,2.412598258037055
720575941558807411,descending_neuron,DNge039,DNge039,left,isomorphic,3,0.3754551763720549,0.6914075338267696,1.466916151951882
720575941558924270,sensory_ascending,SApp22,auto:SApp09,right,isomorphic,3,0.04731641181397434,0.2454488269202486,0.6918744532396164
720575941558960143,ascending_neuron,AN08B071,auto:AN08B079_b,left,isomorphic,3,0.03856719155844106,0.2215970970513452,0.5930209477388398
720575941558966766,ascending_neuron,AN10B049,auto:AN10B039,left,dimorphic,3,0.03353960648657085,0.2066493486405364,0.5530189438900003
720575941558973455,ascending_neuron,AN05B071,,right,isomorphic,3,0.03771215277777841,0.2191269135313175,0.5864104343718876
720575941558996462,ascending_neuron,AN08B112,auto:AN08B111,left,dimorphic,3,0.07210401595568715,0.3029945287443257,0.8108504352564233
720575941559011620,ascending_neuron,AN06B039,AN06B039,right,isomorphic,3,0.15862601572992,0.4494095193151966,1.202674866293048
720575941559017252,ascending_neuron,AN17A012,AN17A012,right,isomorphic,3,0.2912359371906525,0.6089442602399212,1.629609354692639
