bodyId,superclass,type,instance,somaSide,subclass_DN_target,somaNeuromere_AN_origin,dimorphism,predicted_neurotransmitter,neurons_in_cell_type,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,output_synapses_total,output_synapses_VNC,output_synapses_brain,postsynaptic_partners,postsynaptic_partners_ge5,input_synapses_total,input_synapses_VNC,input_synapses_brain,presynaptic_partners,presynaptic_partners_ge5,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,walk_end_brain,walk_end_vnc,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
12000,descending_neuron,DNge099,DNge099_L,L,xn,MX,,glutamate,2.0,0.3209082474277142,0.6392128525433619,0.3446904696199695,3,15079,5638,9441,7790,322,5458,222,5236,921,236,197.4933361226544,140.6461237898639,branch,branch,0.5596555170336904,0.6041921318041126
12027,descending_neuron,DNp101,DNp101(CL334)_L,L,xn,,,acetylcholine,2.0,0.1009562898976095,0.3585269035754269,0.2150163428801078,3,12168,1508,10660,5571,229,5383,33,5350,835,198,168.1050497844647,175.4734643999201,branch,branch,0.4191398128929762,0.8197229268509374
12030,descending_neuron,DNg91,DNg91(hb1626948732)_R,R,ut,LB,,acetylcholine,2.0,0.6766494046116069,0.9281900559007306,0.3630437681299869,3,12299,5820,6479,6237,218,4502,213,4289,530,132,141.8908763737656,175.4923676183558,branch,branch,0.6743983447424511,0.4706168786836633
12035,ascending_neuron,AN17A008,AN17A008_R,R,BA,T3,,acetylcholine,2.0,2.406523276279258,1.750451541941214,0.1272338150377408,3,13994,854,13140,5838,165,3124,2303,821,903,128,174.6545697280093,145.9276721548108,branch,branch,0.9261324179355752,0.3461516254850728
12038,descending_neuron,DNg38,DNg38_L,L,xl,,,gaba,2.0,0.9948154413595548,1.125450291950804,0.05615186527617869,3,10896,8719,2177,4988,228,5206,87,5119,607,141,172.0453698675903,130.6373157542003,branch,branch,0.7426106941432326,0.4075926835002056
12039,descending_neuron,DNge135,DNge135_R,R,xn,MD,,gaba,2.0,0.2174261535676523,0.5261516670903887,0.1656950302546155,3,16330,4545,11785,7176,383,5391,79,5312,818,179,169.3834774372091,151.8532878522485,branch,branch,0.507754189420718,0.6326619690837946
12043,descending_neuron,DNg102,DNg102_R,R,xn,,,gaba,4.0,1.131132838498074,1.200084605485914,0.2457320284137148,3,21756,16415,5341,10647,566,5255,250,5005,933,228,167.876684642715,143.7221679912903,branch,branch,0.7668386118917706,0.406342153096985
12044,descending_neuron,DNb08,DNb08(VES082)_R,R,xl,,,acetylcholine,4.0,1.01274706296297,1.135548153703244,0.2823445464299729,3,10436,7005,3431,5976,173,9291,227,9064,905,289,195.1609173886044,155.232491930027,branch,branch,0.7459347125014288,0.4697373690300814
12069,descending_neuron,DNp15,DNp15_L,L,ut,,,acetylcholine,2.0,4.276352,2.333413909619831,0.2975758960032893,3,6503,6453,50,3189,128,4058,217,3841,457,105,226.4247818287869,128.1038943079337,branch,branch,1.069286124343581,0.3315564170014461
12075,descending_neuron,DNb08,DNb08(VES083)_R,R,xl,,,acetylcholine,4.0,1.090467902076347,1.178315261374475,0.2796919320577755,3,10144,6627,3517,5697,161,8944,199,8745,824,258,185.908629719424,154.9157049424778,branch,branch,0.759851615826072,0.4485406460462349
12085,descending_neuron,DNge136,DNge136_L,L,xn,MX,,gaba,4.0,0.5364236990269499,0.826435639559564,0.2429251698501891,3,12462,10728,1734,6629,331,4190,320,3870,1068,196,187.4663976757655,184.7346351203888,branch,branch,0.636359539399062,0.5848911028310153
12089,descending_neuron,DNde006,DNde006_R,R,xn,,,glutamate,2.0,0.6762478313556434,0.9279145870840702,0.158795165108892,3,15270,6566,8704,5625,325,5457,488,4969,1100,208,189.298264652486,175.9619959123602,branch,branch,0.6742982631382008,0.5416894578148784
12092,descending_neuron,DNge027,DNge027_R,R,fl,,,acetylcholine,2.0,0.6228274531683392,0.8905102710921514,0.4171047102858684,3,17430,3805,13625,5761,452,4807,166,4641,509,129,173.1276789225982,124.0444903360424,branch,branch,0.6605679623136095,0.4498737241476388
12102,descending_neuron,DNp38,DNp38_R,R,xn,,,acetylcholine,2.0,0.3939993234736282,0.7082764426730036,0.3520949187278937,3,20008,15003,5005,7877,566,2144,400,1744,667,102,171.8157235563203,153.3106544394803,branch,branch,0.5891141289340901,0.5518903078832379
12133,descending_neuron,DNbe005,DNbe005(PS069)_L,L,xn,,sexually dimorphic,glutamate,2.0,1.144610650182134,1.20721313078384,0.2581386657196835,3,12532,10018,2514,6414,230,5783,287,5496,894,227,196.4813241847781,177.7649540742519,branch,branch,0.7691127577176713,0.4865948126638794
12134,descending_neuron,DNp58,DNp58(hb1791391565)_R,R,ad,CG,,acetylcholine,2.0,0.0003476001922756459,0.02103754525991325,1.05322285377795,3,7902,4971,2931,2533,228,2600,190,2410,588,72,363.9909614489088,24.65599080706061,branch,end,0.1015302771460685,3.827892163603915
12136,descending_neuron,DNg102,DNg102_L,L,xn,,,gaba,4.0,0.583202945267635,0.8617175015750635,0.2729754442915562,3,20119,15284,4835,10382,484,4658,261,4397,936,187,165.1345129802259,139.7816542108594,branch,branch,0.6498011817254421,0.4692453257493771
12143,ascending_neuron,AN01A055,AN01A055_L,L,XA,T1,,acetylcholine,2.0,0.04629839766669913,0.2427940501064957,0.680726312613726,3,20190,42,20148,8973,337,5614,21,5593,987,207,246.7755883339468,123.0131198349962,branch,branch,0.3449189535995128,1.072103183399735
12151,descending_neuron,DNge138,DNge138_M,M,xn,LB,,unclear,2.0,0.186543054307677,0.4873540740983022,0.2666238562019632,3,15449,3593,11856,10785,328,5972,885,5087,1793,248,166.7756734801168,152.3074072217063,branch,branch,0.4886752462609171,0.6529552768290945
12154,ascending_neuron,AN12B004,AN12B004(10576)_R,R,BA,T2,,gaba,6.0,1.815533070186719,1.520397480837222,0.01758358405131479,3,19153,9563,9590,8222,517,2214,2040,174,817,78,231.3743393267529,185.5555469793036,branch,branch,0.8631307928757023,0.4830436936642784
12169,descending_neuron,DNg87,DNg87_L,L,xl,LB,,acetylcholine,2.0,0.567168,0.8497886361374531,0.2170551301719802,3,12231,8460,3771,6358,226,7566,97,7469,1831,264,178.8795471256967,150.4550162546496,branch,branch,0.645287867317643,0.5103684418387359
12170,descending_neuron,DNge044,DNge044_R,R,fl,,,acetylcholine,2.0,0.265856,0.5818061295699035,0.1105872618472786,3,8049,3980,4069,3348,182,3957,313,3644,557,131,158.9215449492633,130.4855413061414,branch,branch,0.5339335197281143,0.5420283154404212
12175,descending_neuron,DNge099,DNge099_R,R,xn,MX,,glutamate,2.0,0.281472,0.5986495478455619,0.1146357388400738,3,16189,6283,9906,8111,365,5078,222,4856,938,198,183.9009468834827,148.1821328154548,branch,branch,0.5416071255479614,0.6131438528674422
12177,descending_neuron,DNpe050,DNpe050(CL341)_R,R,xn,,,acetylcholine,2.0,0.2567948121429811,0.5718053075158369,0.08381174135642531,3,15710,11212,4498,5797,409,4559,73,4486,715,183,234.2459009557354,151.5928275020455,branch,branch,0.5293246647217188,0.7289264116581973
12179,descending_neuron,DNpe031,DNpe031(PVLP116)_R,R,xn,,,glutamate,4.0,0.7677075480211325,0.9886736614941124,0.3756613628827454,3,16657,10658,5999,8082,383,6090,228,5862,1083,299,186.2901446732628,135.1846268328333,branch,branch,0.6960244924800527,0.4618727860576102
12188,descending_neuron,DNg84,DNg84_R,R,xn,LB,,acetylcholine,2.0,0.4141215599120364,0.7261376910802914,0.04125759334853533,3,8398,3188,5210,3355,206,10933,198,10735,3872,291,180.8267475834373,154.4595159844961,branch,branch,0.5964959921318355,0.5620930701808128
12189,descending_neuron,DNb08,DNb08(VES083)_L,L,xl,,,acetylcholine,4.0,1.186445008244336,1.229076361399212,0.2256122323528666,3,10879,7482,3397,5932,179,9372,191,9181,817,244,174.0555071364542,157.7063910241081,branch,branch,0.7760460147991314,0.4275028694612061
12198,ascending_neuron,AN17B013,AN17B013_L,L,BA,T3,,gaba,4.0,0.2694591144059451,0.5857354352870976,0.03083108308194603,3,3053,613,2440,1474,44,1447,1008,439,450,73,242.4658384562945,254.5846036988721,branch,branch,0.5357334815845262,0.9277942470294228
12210,descending_neuron,DNg68,DNg68_R,R,xn,,,acetylcholine,2.0,0.543782383564732,0.8320848721644691,0.2714705610773537,3,20779,15544,5235,8547,552,4133,422,3711,815,145,174.0763256245324,131.2563224172388,branch,branch,0.6385308037679857,0.4781799816704155
12214,descending_neuron,DNg109,DNg109_R,R,xl,LB,,acetylcholine,2.0,0.3513302919752181,0.6688255534937332,0.2013452836711704,3,15494,9147,6347,6983,347,3688,181,3507,772,173,170.457348083175,110.6969799703345,branch,branch,0.5724722885973864,0.4911230353915738
12218,descending_neuron,DNpe031,DNpe031(PVLP116)_L,L,xn,,,glutamate,4.0,0.4418683222477115,0.7500694777496059,0.3941419095637942,3,18173,12083,6090,8585,471,6074,230,5844,1081,294,178.3834224365019,150.8680411030402,branch,branch,0.6062458610970526,0.5430989053578591
12219,descending_neuron,DNg48,DNg48_L,L,fl,,,acetylcholine,2.0,1.181942656595161,1.226742079650931,0.07255240474831555,3,6583,5949,634,3598,106,6322,246,6076,1876,196,266.6561163518197,126.3770114170011,branch,branch,0.7753087249792537,0.5069375786778846
12222,descending_neuron,DNpe031,DNpe031(PVLP116)_L,L,xn,,,glutamate,4.0,0.4889282287928146,0.7890011124430261,0.1988091053112284,3,17321,11321,6000,8222,437,5660,274,5386,1075,287,178.1154874481932,145.2713287127855,branch,branch,0.6217801420896961,0.5200983342345598
12223,descending_neuron,DNpe027,DNpe027(PS166)_R,R,xn,,,acetylcholine,2.0,0.1128346920597336,0.3790324418152983,0.269801088229429,3,12295,1337,10958,5224,227,4383,32,4351,727,181,253.2656620384118,158.1933949722364,branch,branch,0.4309592747458815,0.9547515997962182
12224,descending_neuron,DNg14,DNg14_R,R,hl,,,acetylcholine,2.0,0.4188219449532353,0.730246987338772,0.1921092193107916,3,4595,4529,66,2754,49,2676,722,1954,393,60,282.7405118008138,216.1539380180652,branch,branch,0.5981814305008124,0.8340186177314
12238,descending_neuron,DNg32,DNg32_L,L,ut,MX,,acetylcholine,2.0,0.5171045600321322,0.8114172629392282,0.07038052930853576,3,17500,9306,8194,7636,462,1609,112,1497,453,75,192.6611195927415,126.6629220304072,branch,branch,0.6305509169291738,0.5064207077491516
12239,descending_neuron,DNbe002,DNbe002_R,R,xl,,,acetylcholine,4.0,0.617066336689594,0.8863821194033944,0.09730193087122835,3,9380,9333,47,4865,248,2431,146,2285,683,118,396.3450172596861,198.5275323229989,branch,branch,0.6590350813937473,0.9026417050889469
12249,descending_neuron,DNg104,DNg104_L,L,xn,,,unclear,2.0,0.2983863901012114,0.6163743598557901,0.03235042741956876,3,13456,1907,11549,8343,388,3059,457,2602,948,110,192.1618483032732,174.408550438218,branch,branch,0.5495665895315481,0.6670172563691632
12256,descending_neuron,DNge056,DNge056_R,R,fl,,,acetylcholine,2.0,0.5137133666492091,0.8087522321927815,0.155659504407898,3,11196,5293,5903,5605,207,5416,248,5168,1472,241,197.6264198228379,119.0860322223563,branch,branch,0.6295145699461314,0.5031058329155047
12266,descending_neuron,DNg43,DNg43_R,R,xl,MX,,acetylcholine,2.0,0.9208099188588684,1.082779572154687,0.1900567349529138,3,13887,12942,945,6255,333,4119,197,3922,620,147,353.4715802169302,197.369354257546,branch,branch,0.7283968632248472,0.7562373786670719
12286,ascending_neuron,AN05B102a,AN05B102a_R,R,BA,A1,,acetylcholine,2.0,1.286863906808716,1.280033599106384,0.2283866143814215,3,25044,3938,21106,11603,497,18999,17962,1037,3126,530,224.9123395477029,166.4503534293126,branch,branch,0.791969989053959,0.4941635395105241
12299,descending_neuron,DNg68,DNg68_L,L,xn,,,acetylcholine,2.0,0.4525217641577994,0.7590577085960125,0.04921957850951702,3,21182,14630,6552,8975,553,3614,375,3239,716,130,183.2749785463851,133.4766590509819,branch,branch,0.6098674259312806,0.51937785841518
12306,descending_neuron,DNp22,DNp22_L,L,ut,,,acetylcholine,2.0,4.151424,2.299077467977673,0.04274176873341377,3,6788,6390,398,3659,141,4064,113,3951,412,90,213.0089893647854,177.6453254212544,branch,branch,1.061389635953291,0.3680592890236507
12307,descending_neuron,DNg59,DNg59_R,R,xn,MD,,gaba,2.0,0.3163228710243606,0.6346296465596108,0.2098618118834006,3,10079,4887,5192,4288,268,1962,92,1870,744,79,198.8850207323619,106.8966661161738,branch,branch,0.5576455207514979,0.5483441998000024
12325,descending_neuron,DNp67,DNp67(CL139)_L,L,xl,CG,sexually dimorphic,acetylcholine,2.0,0.3987278375801573,0.7125138948777038,0.3284302284949298,3,9555,7321,2234,3749,237,2614,61,2553,482,121,188.5596752596091,148.2231835647082,branch,branch,0.5908737669672557,0.569974295106895
12335,ascending_neuron,AN06B007,AN06B007_L,L,CA,T1,,gaba,4.0,1.240112669251694,1.256566946254092,0.2421303025785088,3,9862,2726,7136,4515,165,398,189,209,215,14,156.0589917850511,193.5180403558997,branch,branch,0.7846768785076471,0.4455044384712859
12348,descending_neuron,MDN,MDN_L,L,xn,,,acetylcholine,4.0,0.6547069579491487,0.9130163136954987,0.2978342857674495,3,8999,7053,1946,4393,156,5275,241,5034,843,247,219.5444535495454,191.2436466277189,branch,branch,0.6688632100144202,0.6141586112478933
12362,descending_neuron,DNpe055,DNpe055(PS167)_R,R,xn,,,acetylcholine,2.0,1.195446672773357,1.233730107194079,0.2609416407928196,3,13940,10047,3893,7246,253,4219,235,3984,804,200,178.3136426468468,182.1739967510652,branch,branch,0.7775138278674526,0.4636414510937373
12364,descending_neuron,DNge080,DNge080_R,R,xl,,,acetylcholine,2.0,0.324366670530281,0.6426480155678033,0.07106242313524322,3,14310,5315,8995,6542,248,4299,164,4135,513,142,205.3790442730585,182.6051544885268,branch,branch,0.5611573109460694,0.6914000605417987
12374,descending_neuron,DNge140,DNge140_R,R,xn,MX,,acetylcholine,2.0,0.5228664181900551,0.8159253643891768,0.1770286661331814,3,15999,10830,5169,6747,437,4578,848,3730,801,178,164.3918871655662,149.5823615462651,branch,branch,0.6323001095608767,0.4965589029074847
12378,descending_neuron,DNge007,DNge007_R,R,xl,LB,,acetylcholine,2.0,0.812521943534181,1.017120970913878,0.08582196016362086,3,9597,7823,1774,5191,129,6460,357,6103,684,200,195.3561591512315,183.3539201041108,branch,branch,0.705966908394296,0.5364416869293616
12386,descending_neuron,DNg84,DNg84_L,L,xn,LB,,acetylcholine,2.0,0.3660411048474529,0.6826844144187906,0.102022533576793,3,8234,2717,5517,3488,185,10912,182,10730,3240,375,183.5378242391045,170.7773236668388,branch,branch,0.5783730310666355,0.6126066204237001
12389,descending_neuron,DNp60,DNp60(CL139)_L,L,xn,CG,,acetylcholine,2.0,0.8987643289648144,1.06973935378454,0.3061048381476068,3,9947,8679,1268,3710,239,1587,91,1496,420,97,191.2792181129701,157.6289881399731,branch,branch,0.723997433251268,0.4819191204671749
12393,descending_neuron,DNge001,DNge001_L,L,fl,MX,,acetylcholine,3.0,0.1878159936609614,0.4890140593713689,0.1214125677462352,3,7158,3277,3881,3539,155,1808,118,1690,370,71,173.4161299938907,117.4010065387645,branch,branch,0.4895067814565706,0.5941023649709267
12394,descending_neuron,DNge148,DNge148_R,R,xn,,,acetylcholine,2.0,0.3793898287936066,0.695020958597885,0.1748913033013336,3,18116,5359,12757,8673,332,4020,241,3779,849,208,174.3594255945949,117.490989261166,branch,branch,0.5835754190444998,0.5001074502651492
12398,ascending_neuron,AN27X013,AN27X013_L,L,XA,T1,,unclear,4.0,1.429634269055607,1.349172667181687,0.06720143455543623,3,1203,32,1171,938,11,1067,59,1008,290,25,226.9294180396561,171.9443602456972,branch,branch,0.8130772453580453,0.4905730427982963
12405,descending_neuron,DNge150,DNge150_M,M,xn,LB,,unclear,1.0,0.3600806487939158,0.6771033313596289,0.4631507017243066,3,13924,8157,5767,8816,333,4668,2055,2613,1309,199,183.3068628303948,150.5876335126118,branch,branch,0.576004021137195,0.5796738982547454
12407,descending_neuron,DNge136,DNge136_R,R,xn,MX,,gaba,4.0,0.9670574270336024,1.109637669750366,0.3045379376919502,3,13455,11284,2171,7173,377,4004,279,3725,967,178,193.2614338726288,147.0303118591446,branch,branch,0.7373753848466053,0.4614905144990208
12421,descending_neuron,DNpe055,DNpe055(PS167)_L,L,xn,,,acetylcholine,2.0,0.8396483866611952,1.033960119912811,0.2446499538927779,3,14100,11142,2958,6899,275,3879,148,3731,713,180,174.3800063229609,169.3692528969421,branch,branch,0.7117868070969546,0.4829385088238645
12422,descending_neuron,DNge100,DNge100_L,L,fl,LB,,acetylcholine,2.0,0.07342492384162852,0.3057572838123879,0.09207720358436598,3,7771,1158,6613,2428,208,2791,31,2760,583,131,168.9125574603784,181.8668389152879,branch,branch,0.3870672668517322,0.9062491882322716
12435,descending_neuron,DNp67,DNp67(CL139)_R,R,xl,CG,sexually dimorphic,acetylcholine,2.0,0.3412355718244023,0.6591468911533642,0.3601776056050988,3,9929,7794,2135,3978,231,2572,99,2473,537,110,197.2176951578607,152.5661168601218,branch,branch,0.5683150329396086,0.6154752060819618
12443,descending_neuron,DNbe002,DNbe002_L,L,xl,,,acetylcholine,4.0,0.62272,0.8904334502350417,0.2156366668086594,3,8241,8210,31,4441,211,2314,238,2076,737,107,285.9120257028634,139.6743111388766,branch,branch,0.660539469384813,0.6443011456046764
12447,descending_neuron,DNge124,DNge124_R,R,xl,LB,,acetylcholine,2.0,0.430625945750012,0.7404660580458055,0.172403619863627,3,11726,7807,3919,5674,221,4621,100,4521,778,173,219.4949596102918,157.7223275301158,branch,branch,0.6023523623614707,0.6262402386230539
12451,descending_neuron,DNge128,DNge128_R,R,xl,,potentially sexually dimorphic,gaba,2.0,0.204928,0.5108056708998907,0.04803403613043892,3,5898,4033,1865,2486,132,1891,62,1829,576,83,169.5056144624728,255.4786074928117,branch,branch,0.5002946918976319,0.8494677813656336
12453,descending_neuron,DNg50,DNg50_R,R,xn,LB,,acetylcholine,2.0,0.4770525788937427,0.7793601275183407,0.1966659270399473,3,7314,7251,63,2558,271,828,150,678,308,45,221.667478977587,244.2843542490323,branch,branch,0.6179696290951416,0.7540044223676274
12457,ascending_neuron,AN01B002,AN01B002(12457)_L,L,BA,A4,,gaba,6.0,0.1550026751580237,0.4442471559289203,0.05139006718963674,3,11145,9524,1621,6253,272,10103,8785,1318,2956,457,242.9563220909375,154.6564264446672,branch,branch,0.4665630786990875,0.852216488377657
12465,descending_neuron,DNg48,DNg48_R,R,fl,,,acetylcholine,2.0,1.417425011103114,1.343399261512809,0.06852226307345538,3,7204,6781,423,3410,135,5503,310,5193,1678,193,283.4359043438432,168.480803603115,branch,branch,0.8113357123541873,0.557003347770392
12469,ascending_neuron,AN08B018,AN08B018_d_L,L,BA,T3,,acetylcholine,14.0,0.7959865877640739,1.006718232982807,0.1390070955407976,3,7039,111,6928,1996,143,3630,3414,216,486,126,341.3993570135603,221.9043973256699,branch,branch,0.7023474454723783,0.8020300464827184
12470,descending_neuron,DNge056,DNge056_L,L,fl,,,acetylcholine,2.0,0.5766120543406161,0.8568344469951316,0.03769821741022022,3,10471,4474,5997,5523,168,6080,261,5819,1573,231,200.5242623416601,125.5567542429965,branch,branch,0.6479574669896276,0.5032444769864446
12480,descending_neuron,DNg26,DNg26_R,R,xn,MX,,unclear,4.0,0.2994244186380448,0.6174455526354489,0.1513344402462205,3,2709,1834,875,1695,64,996,282,714,356,46,213.9855676245902,243.0669389563676,branch,branch,0.5500439262380504,0.8309381938037301
12484,descending_neuron,DNge067,DNge067_R,R,xl,,,gaba,2.0,1.052162227677619,1.157434471473779,0.01573831802472147,3,8854,5988,2866,4788,149,3398,155,3243,837,124,193.2464975655203,126.0732288013747,branch,branch,0.7530888998133963,0.424013322259852
12485,descending_neuron,DNge125,DNge125_R,R,nt,LB,,acetylcholine,2.0,0.8712088538906484,1.053212972051224,0.2415258927096881,3,5456,5353,103,2080,56,6678,327,6351,559,171,300.3612267269942,1.79200000000003,branch,branch,0.7183831542464645,0.4206017707137532
12490,descending_neuron,DNd04,DNd04_L,L,xl,,,glutamate,2.0,0.4268503225285956,0.7372127985367362,0.1412121856583527,3,17843,12606,5237,7202,519,5071,354,4717,1026,205,228.0154388933273,155.3967940498091,branch,branch,0.6010276792985499,0.6379277463404195
12492,descending_neuron,DNg78,DNg78_R,R,xn,,,acetylcholine,2.0,0.9631105987872954,1.107370985862256,0.06677383983944321,3,4865,2435,2430,2201,88,4094,256,3838,561,163,146.9676955612529,126.7885153001602,branch,branch,0.7366218725183943,0.3716373638560089
12493,descending_neuron,DNge060,DNge060_R,R,xl,,,glutamate,2.0,0.6223866969794534,0.8901951217072248,0.2162038394004484,3,6837,6063,774,3123,172,3319,90,3229,468,104,237.3009429288491,137.7307089567566,branch,branch,0.6604510652853398,0.5678416942572088
12512,descending_neuron,DNge010,DNge010_R,R,ml,LB,sexually dimorphic,acetylcholine,2.0,0.6448950730434123,0.9061489442711633,0.02861005096560966,3,12239,5847,6392,5120,244,3248,357,2891,704,132,202.4710531214419,283.2564405079275,branch,branch,0.6663429917789111,0.7289451523045823
12516,descending_neuron,DNge047,DNge047_L,L,xn,,potentially sexually dimorphic,unclear,2.0,1.025087923139157,1.142445832663944,0.09155862092932264,3,8894,4206,4688,6504,156,2987,1518,1469,1183,131,168.6106209031761,137.1961030589873,branch,branch,0.7481968043271321,0.4087249801035722
12520,descending_neuron,DNge028,DNge028_R,R,fl,MX,,acetylcholine,2.0,0.3009616349970298,0.619028476829918,0.1999541043831186,3,12609,2846,9763,5439,265,3230,78,3152,459,89,84.7740313529425,126.8937673650853,branch,branch,0.5507485393958479,0.3843274808322144
12536,ascending_neuron,AN08B018,AN08B018_g_L,L,BA,A2,,acetylcholine,14.0,1.222138978852465,1.247427623967503,0.1186102407518082,3,11912,1079,10833,3466,224,3388,3032,356,696,146,356.4621480015217,221.6291106706277,branch,branch,0.7818180963268094,0.7394191326450189
12539,ascending_neuron,AN12B004,AN12B004(12539)_R,R,BA,A1,,gaba,6.0,1.533796777119048,1.397458661361872,0.03736307772756257,3,10913,2483,8430,5046,223,2480,2394,86,511,140,236.4598802450563,187.2027994315247,branch,branch,0.8274990900703864,0.5119796320749364
12548,ascending_neuron,AN05B097,AN05B097_R,R,BA,T3,,acetylcholine,8.0,0.3817845895929333,0.6972110419666396,0.3472770709240114,3,19439,4958,14481,7891,433,4136,3839,297,871,174,177.0145118427044,137.6646845877168,branch,branch,0.5844941492980519,0.538378693453707
12550,descending_neuron,DNb08,DNb08(VES082)_L,L,xl,,,acetylcholine,4.0,0.5400693030973429,0.8292391655011825,0.3895613936583783,3,10282,7117,3165,5578,185,9378,198,9180,817,267,214.9318228004606,156.2120903798072,branch,branch,0.6374379900002661,0.5822431656138235
12559,ascending_neuron,AN06B014,AN06B014_L,L,CA,A1,,gaba,2.0,0.747267278819118,0.9754231132586195,0.1025995964806002,3,10330,7511,2819,5582,233,2334,1701,633,385,102,132.2650292291849,135.2859250196353,branch,branch,0.691344577975935,0.3870008715945022
12581,descending_neuron,DNge069,DNge069_L,L,xl,,,glutamate,2.0,0.5716634069451731,0.8531497266017404,0.3402471452012783,3,11028,5600,5428,4354,280,1851,63,1788,329,60,197.7933823422073,140.5510276644808,branch,branch,0.6465627317088828,0.5232971116544788
12583,descending_neuron,DNg87,DNg87_R,R,xl,LB,,acetylcholine,2.0,0.6300501302983875,0.8956588307282237,0.05782635611397015,3,12867,9040,3827,6750,235,7896,122,7774,2169,276,181.0778465293427,151.0360103640067,branch,branch,0.6624747746569899,0.5013230233035035
12587,descending_neuron,DNge004,DNge004_R,R,ut,,,glutamate,2.0,0.2118229151661123,0.5193277501449116,0.1865388081855019,3,9093,1840,7253,3620,168,4061,52,4009,429,112,159.540772286169,148.9854030771797,branch,branch,0.5044507880566812,0.6116080748964595
12590,descending_neuron,DNg22,DNg22_L,L,xn,,,acetylcholine,2.0,0.535112622019278,0.8254250730634881,0.04504763207139303,3,8145,3282,4863,3500,190,5048,460,4588,870,166,167.0530365394352,238.0975705526251,branch,branch,0.6359703497814259,0.6370589560209919
