root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um
720575941498442363,sensory_ascending,SApp13,auto:SApp10,right,isomorphic,3,0.06849493334690407,0.2953141678810508
720575941498444155,descending_neuron,DNg06,DNg06,left,isomorphic,3,0.09823355956710052,0.35365923239882985
720575941498466171,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.15035990198187402,0.4375433385915331
720575941498486907,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.18367373900570202,0.48359142654871906
720575941498489723,ascending_neuron,AN05B052,AN05B052,right,isomorphic,3,0.0864885761311019,0.33184435402452855
720575941498583675,ascending_neuron,AN09B016,AN09B016,left,isomorphic,12,0.2223887865385621,0.5320130403443109
720575941498730146,ascending_neuron,AN08B097,AN08B061,right,dimorphic,3,0.05419455148962283,0.2626835473831083
720575941498736034,ascending_neuron,AN10B053,AN10B053,left,isomorphic,3,0.03370434502878233,0.2071562331189763
720575941498788258,descending_neuron,DNge071,DNge071,left,isomorphic,3,0.04205695977716607,0.23140567045693583
720575941498832763,ascending_neuron,AN19B022,auto:AN19B022,right,isomorphic,3,0.11226557204545448,0.37807534413207516
720575941498833531,ascending_neuron,AN10B047,AN10B047,right,dimorphic,3,0.031194937890814005,0.1992953298954637
720575941498862242,ascending_neuron,AN08B099,auto:AN08B099_b,right,dimorphic,3,0.19733718969565223,0.5012559361916911
720575941498947297,sensory_ascending,SApp21,auto:SApp19,right,isomorphic,3,0.12702679687764606,0.40216357496130856
720575941498979145,ascending_neuron,AN08B100,AN08B100,left,isomorphic,3,0.03879858963019192,0.22226087959223045
720575941498996193,ascending_neuron,ANXXX148,auto:ANXXX007,right,isomorphic,3,0.08175823710768486,0.3226419386771319
720575941498998395,descending_neuron,DNg03,auto:DNg02_a,right,isomorphic,3,0.1155471488775463,0.383561206631084
720575941499006433,ascending_neuron,AN08B057,AN08B057,right,isomorphic,3,0.1230898715887866,0.39588242201847795
720575941499022049,ascending_neuron,AN17A002,AN17A002,right,isomorphic,3,0.23890030908859422,0.5515227291608673
720575941499034786,ascending_neuron,AN08B097,AN08B097,left,dimorphic,3,0.039411668091168146,0.22401003177905288
720575941499062601,ascending_neuron,AN07B040,AN07B040,right,isomorphic,3,0.11177041122158961,0.3772406493190238
720575941499067003,sensory_ascending,SApp09,auto:SApp08,left,isomorphic,3,0.07953492530252501,0.3182247823201897
720575941499076987,ascending_neuron,AN06B031,auto:AN06B090,left,isomorphic,3,0.24025000752332357,0.5530784846670642
720575941499077089,descending_neuron,DNpe027,DNpe027,right,isomorphic,3,0.07421551956619775,0.3073989823417592
720575941499161569,ascending_neuron,AN19A018_d,auto:AN19A018,right,isomorphic,3,0.3799964229385681,0.6955763599658148
720575941499166281,descending_neuron,DNge124,DNge124,left,isomorphic,3,0.23056797839524923,0.541819405191872
720575941499192905,ascending_neuron,AN05B005,AN05B005,right,isomorphic,3,0.13500268376063262,0.41459710033888686
720575941499200585,descending_neuron,DNg95,DNg95,left,isomorphic,3,0.37407561573000503,0.6901361218401753
720575941499397003,sensory_ascending,SApp06,SApp06,right,isomorphic,3,0.22261242545186888,0.5302810549151309
720575941499708745,descending_neuron,MDN,MDN,right,isomorphic,3,0.338282018597665,0.6562880795438714
720575941499893154,ascending_neuron,ANXXX150,auto:ANXXX116,right,dimorphic,3,0.15206410514527313,0.4400159451721352
720575941499916962,ascending_neuron,AN05B023,auto:AN05B023d,left,dimorphic,3,0.2253153001367291,0.5356121266065169
720575941499964385,descending_neuron,DNp30,auto:DNp30,left,isomorphic,3,0.3424301262321511,0.6602996123180963
720575941500465547,ascending_neuron,AN17B009,AN17B009,right,isomorphic,3,0.2434566897294352,0.5567572943337481
720575941500564363,sensory_ascending,SApp10,SApp10,left,isomorphic,3,0.09698570625000211,0.35140580028162727
720575941500700139,descending_neuron,DNg01,auto:DNg01_d,left,isomorphic,3,0.11092353447364799,0.3758087685693918
720575941500828578,descending_neuron,DNg102,DNg102,right,isomorphic,12,0.23887964722022687,0.5259565105089781
720575941500839147,descending_neuron,DNge111,auto:DNg07,right,isomorphic,3,0.04108965515872667,0.22872904019302398
720575941500840866,descending_neuron,DNpe039,DNpe039,left,isomorphic,3,0.27900560422684273,0.5960209463637535
720575941500843426,descending_neuron,DNbe003,DNbe003,right,isomorphic,3,0.21011022578298913,0.5172239826420806
720575941500851362,descending_neuron,DNg100,DNg100,right,isomorphic,3,1.6114292909495032,1.4323880398765731
720575941501088395,sensory_ascending,SApp17,auto:SApp08,left,isomorphic,3,0.42019146357923953,0.7314399413412099
720575941501258583,ascending_neuron,AN19B079,auto:AN19B063,left,isomorphic,3,0.04591612758563789,0.24178963870095682
720575941501523394,ascending_neuron,AN07B056,AN07B056,right,isomorphic,3,0.04231493928571645,0.23211431242308533
720575941501552983,descending_neuron,DNg02_g,DNg02_g,right,dimorphic,3,0.09352296558641976,0.34507555422767255
720575941501608939,descending_neuron,DNg12_b,DNg12_b,right,isomorphic,3,0.04881639750841596,0.24930898046244998
720575941501635927,descending_neuron,DNg02_b,auto:DNg03,left,isomorphic,3,0.08573881047979798,0.33040285110972084
720575941501675826,sensory_ascending,SApp07,auto:SApp01,right,isomorphic,3,0.22568477645513577,0.536051100201645
720575941501705522,ascending_neuron,AN19B104,AN19B104,right,dimorphic,3,0.04073800694444513,0.22774819739212696
720575941501806786,ascending_neuron,AN18B025,AN18B025,left,isomorphic,3,0.15716536095553735,0.4473356152053689
720575941501878466,ascending_neuron,AN19B065,AN19B065,right,isomorphic,3,0.06184500988230665,0.28061274423427346
720575941501922498,ascending_neuron,AN07B091,AN07B091,left,isomorphic,3,0.034778916071425955,0.21043262880353136
720575941501969714,sensory_ascending,SApp15,auto:SApp09,right,isomorphic,3,0.11406173419168772,0.38108779895704825
720575941501994891,ascending_neuron,AN19B051,AN19B051,left,isomorphic,3,0.04130306047618635,0.22932224034504023
720575941502004107,descending_neuron,DNpe003,DNpe003,left,dimorphic,3,0.22434542625541137,0.5344581072346607
720575941502081515,ascending_neuron,ANXXX120,ANXXX120,right,isomorphic,3,0.2425263902711628,0.5556925325529557
720575941502158059,ascending_neuron,AN08B018,AN08B018,left,isomorphic,3,0.6382616171746462,0.9014765281877145
720575941502169835,sensory_ascending,SApp22,auto:SApp09,left,isomorphic,3,0.6093355448275775,0.8808121886572738
720575941502197643,ascending_neuron,AN27X004,AN27X004,left,isomorphic,3,0.0842802836111084,0.3275805090892284
720575941502213515,ascending_neuron,ANXXX470,ANXXX470,right,isomorphic,12,0.32126864562454405,0.6395558961919121
720575941502252523,sensory_ascending,LgAG3,auto:LgAG1,left,isomorphic,3,0.04415835878562306,0.2371163609632593
720575941502262411,descending_neuron,DNge007,DNge007,left,isomorphic,3,0.7055636701598597,0.9478140989540144
720575941502273419,descending_neuron,DNpe022,DNpe022,right,isomorphic,3,0.3263504545188118,0.6446101954946457
720575941502323435,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.018840615530301124,0.1548825901782729
720575941502628695,descending_neuron,DNp15,DNp15,right,isomorphic,3,0.8654580034161079,1.0497310866393013
720575941502715019,descending_neuron,DNg24,DNg24,right,isomorphic,3,0.3494360935829381,0.6670201291622119
720575941502721003,ascending_neuron,AN07B082,auto:AN07B110,left,isomorphic,3,0.01837366876417327,0.15295123946019742
720575941502734475,descending_neuron,DNp38,DNp38,left,isomorphic,3,0.18076795063852782,0.479750876157311
720575941502736779,ascending_neuron,AN09B018_d,AN09B018,left,isomorphic,3,0.18636994958155198,0.4871278987673879
720575941503121035,ascending_neuron,AN05B100,AN05B100,left,isomorphic,3,0.16789682895157076,0.46235579595888643
720575941503123339,ascending_neuron,AN08B099,auto:AN08B099_g,left,dimorphic,3,0.07089679702315237,0.30044734241617077
720575941503131371,descending_neuron,DNpe054,auto:DNpe008,left,isomorphic,3,0.05428957916666781,0.2629137483320941
720575941503144587,descending_neuron,DNg10,auto:DNge179,left,isomorphic,3,0.049296870633114866,0.25053288231642445
720575941503193916,ascending_neuron,AN_GNG_SAD_6,auto:AN09B028,left,isomorphic,3,0.03573758322811439,0.21331315992994748
720575941503253899,ascending_neuron,AN09B009,AN09B009,left,isomorphic,3,0.11895536835672678,0.3891769251257356
720575941503334962,ascending_neuron,AN10B037,auto:AN10B046,right,dimorphic,3,0.034114598611110755,0.20841318577391757
720575941503456491,ascending_neuron,AN10B045,auto:AN10B046,right,isomorphic,3,0.01967877642602512,0.15829022818107655
720575941503461867,descending_neuron,DNge010,auto:DNge010,left,dimorphic,3,0.2977798821284319,0.6157476118934568
720575941503483330,ascending_neuron,AN08B101,auto:AN08B099_g,right,dimorphic,3,0.06072393352272786,0.27805775204623645
720575941503524914,ascending_neuron,AN05B104,AN05B104,left,isomorphic,12,0.021299296255416572,0.16426576513125085
720575941503527147,descending_neuron,DNge025,auto:DNge024,right,isomorphic,3,0.09039602075442073,0.33925770191880533
720575941503528171,descending_neuron,DNg02_h,auto:DNg02_d,right,isomorphic,3,0.2292086892729823,0.5402199248262465
720575941503529522,descending_neuron,DNg10,DNg10,left,isomorphic,3,0.1166887407738092,0.3854513188180373
720575941503549931,descending_neuron,DNg71,DNg71,right,isomorphic,3,0.4788399470297783,0.7808187729282668
720575941503553474,ascending_neuron,AN05B024,AN05B024,left,isomorphic,3,0.1173119553020272,0.3864792627822933
720575941503597116,sensory_ascending,SAch01,auto:LgAG1,right,dimorphic,3,0.06838998535985429,0.29508784086103124
720575941503634341,ascending_neuron,AN17A073,AN17A073,left,isomorphic,3,0.17853629009379782,0.4767803107488103
720575941503680087,ascending_neuron,AN06A027,AN06A027,left,isomorphic,3,0.31398395643674676,0.6322790442104409
720575941503710807,ascending_neuron,AN07B082,auto:AN07B082_a,left,isomorphic,3,0.026309499121314483,0.1359126819550038
720575941503767127,descending_neuron,DNpe003,DNpe003,right,dimorphic,3,0.1758154096342069,0.47313331326390845
720575941503769650,descending_neuron,DNg52,DNg52,left,isomorphic,3,0.09732353171092777,0.3520172853818969
720575941503788779,ascending_neuron,AN08B086,auto:AN08B053,right,dimorphic,3,0.08754265335775113,0.33386040212359896
720575941503813207,ascending_neuron,AN08B024,AN08B024,left,isomorphic,3,0.18035605037728464,0.47920398106923734
720575941503846706,descending_neuron,DNpe011,auto:DNpe018,left,dimorphic,3,0.056604711494706375,0.2684610904644939
720575941503855851,ascending_neuron,AN10B031,AN10B031,right,dimorphic,3,0.029539444940476858,0.19393501341362307
720575941503934551,ascending_neuron,AN17A062,AN17A062,right,isomorphic,3,0.19494209775640986,0.4982047649281256
720575941504090162,descending_neuron,DNae001,DNae001,left,isomorphic,3,0.3099091564952413,0.6281628716545251
720575941504117042,ascending_neuron,AN08B031,AN08B031,right,dimorphic,3,0.06349885710355789,0.2843400357138213
720575941504157675,sensory_ascending,SApp09,SApp09,right,isomorphic,3,0.09306320996701414,0.34422631957767835
720575941504235095,ascending_neuron,AN10B034,auto:AN10B045,right,isomorphic,3,0.039947250915749924,0.2255269819099053
720575941504240407,ascending_neuron,AN07B060,AN07B060,left,isomorphic,3,0.05227924267399262,0.2579999983359175
720575941504258839,descending_neuron,DNge025,auto:DNge024,right,isomorphic,3,0.0770987833477605,0.31331329338114194
720575941504319319,ascending_neuron,AN05B069,auto:AN17A068,right,isomorphic,3,0.06074951594561996,0.27811631743837445
720575941504331607,descending_neuron,DNg110,DNg110,right,isomorphic,3,0.11359192380952396,0.38030215534076267
720575941504354754,ascending_neuron,AN19A038,AN19A038,right,dimorphic,3,0.6451429703489456,0.9063230891112628
720575941504443074,ascending_neuron,AN05B094,auto:AN05B107,right,isomorphic,3,0.10185352948052051,0.36011656655234203
720575941504472645,ascending_neuron,AN07B072,auto:AN07B085,right,isomorphic,3,0.047002508766236746,0.24463330284925186
720575941504526386,descending_neuron,DNg55,DNg55,right,isomorphic,12,0.2505384901788062,0.5647665277625933
720575941504533810,ascending_neuron,AN05B015,AN05B015,right,isomorphic,3,0.043100692396034306,0.234259484256448
720575941504602418,descending_neuron,DNge130,DNge130,right,isomorphic,3,0.2384414803514657,0.5509928510322784
720575941504636610,ascending_neuron,AN05B100,AN05B100,right,isomorphic,3,0.10925609199695284,0.3729734264444899
720575941504674754,ascending_neuron,AN10B024,AN10B024,left,isomorphic,3,0.08475336321403751,0.3284986051620539
720575941504679106,descending_neuron,DNde002,DNde002,right,dimorphic,3,0.2417652688303751,0.5548198814195117
720575941504683570,ascending_neuron,AN19A018_a,auto:AN19A018,left,isomorphic,3,0.17852445868055747,0.4767645126207742
720575941504687810,descending_neuron,DNpe037,DNpe037,left,isomorphic,3,0.04039242111865403,0.22678013113115977
720575941504703938,descending_neuron,DNb02,DNb02,left,isomorphic,3,0.11119625443963366,0.37627047237190225
720575941504723906,ascending_neuron,AN05B017,AN05B017,left,isomorphic,3,0.11297573441558406,0.3792692614138653
720575941504810290,descending_neuron,DNg90,DNg90,right,isomorphic,3,0.31245908747543105,0.6307418380649743
720575941504849714,ascending_neuron,AN06A062,AN06A062,left,isomorphic,3,0.06722188962179616,0.29255694853873
720575941504860978,ascending_neuron,AN27X011,AN27X011,left,isomorphic,3,1.2672579691273405,1.2702452360366097
720575941505059397,ascending_neuron,AN07B070,AN07B070,left,isomorphic,3,0.04551667173971889,0.24073559438466827
720575941505143868,sensory_ascending,SApp23,SApp23,left,isomorphic,3,0.054462061511930226,0.26333106615966995
720575941505236133,ascending_neuron,AN10B053,auto:AN10B047,right,isomorphic,3,0.0772209648323929,0.3135614550725359
720575941505237995,ascending_neuron,AN05B046,auto:AN05B029,left,isomorphic,3,0.1314710068235949,0.40913822221096313
720575941505239717,ascending_neuron,ANXXX990,auto:ANXXX338,right,female-specific,3,0.15477461727629607,0.4439202217036641
720575941505242789,descending_neuron,DNg52,DNg52,right,isomorphic,3,0.11261389714391878,0.37866141489512184
720575941505410876,descending_neuron,DNge057,DNge057,left,isomorphic,3,0.05077541468936346,0.2542621990835921
720575941505421602,ascending_neuron,AN06A062,AN06A062,right,isomorphic,3,0.08921020776214754,0.33702516866965
720575941505425858,ascending_neuron,ANXXX255,ANXXX255,right,isomorphic,3,0.2002536304232233,0.5049463746098475
720575941505494871,descending_neuron,DNg104,,right,isomorphic,3,0.126460616183815,0.40126631727172013
720575941505530658,sensory_ascending,SApp22,auto:SApp08,right,isomorphic,3,0.041739150511922965,0.23052968788299963
720575941505558085,ascending_neuron,AN05B044,auto:AN17A062,right,isomorphic,3,0.23993308330135615,0.5527135693553421
720575941505566814,ascending_neuron,AN10B027,AN10B027,right,isomorphic,3,0.11150954441237837,0.3768001613073461
720575941505620770,sensory_ascending,SApp15,auto:SApp06,left,isomorphic,3,0.039103594073901043,0.22313279076855191
720575941505656866,ascending_neuron,AN07B091,AN07B091,right,isomorphic,3,0.021575784149876445,0.1657442052932555
720575941505673566,descending_neuron,DNg82,DNg82,right,isomorphic,3,0.23685840046295395,0.549160706871996
720575941505767970,descending_neuron,DNg20,DNg20,left,isomorphic,3,0.135448325332251,0.4152808255640699
720575941505797682,descending_neuron,DNge149,DNge149,right,isomorphic,12,0.49608754626439655,0.794752705573881
720575941505831262,ascending_neuron,AN10B047,AN10B047,left,isomorphic,12,0.059010370260690455,0.27410643364462445
720575941505860887,sensory_ascending,SApp10,auto:SApp19,left,isomorphic,3,0.2862157912948148,0.6036731431861321
720575941505872965,ascending_neuron,AN08B109,auto:AN08B081,left,dimorphic,3,0.05622553572665655,0.2675604146937637
720575941505929506,descending_neuron,DNg02_c,DNg02_c,right,isomorphic,3,0.0836136072097045,0.32628231821131354
720575941505985409,ascending_neuron,AN19B076,AN19B076,right,isomorphic,3,0.0632725984127021,0.2838330044184425
720575941505988165,descending_neuron,DNge151,DNge151,left,isomorphic,12,0.2064975375223625,0.5127411970804847
720575941506164037,descending_neuron,DNg46,auto:DNge108,left,isomorphic,3,0.08791135069444304,0.3345627118123684
720575941506196247,descending_neuron,DNp20,DNp20,left,isomorphic,3,5.540463738388479,2.656000287629394
720575941506224700,sensory_ascending,SApp22,auto:SApp09,right,isomorphic,3,0.25398522241323973,0.5686686460100402
720575941506229889,descending_neuron,DNge089,DNge089,right,isomorphic,3,0.006077235449733971,0.08796463208169333
720575941506304828,ascending_neuron,AN12B017,AN12B017,left,isomorphic,3,0.30226478782242006,0.6203672145080594
720575941506310821,descending_neuron,DNge016,DNge016,left,isomorphic,3,0.31122225435432144,0.6294922409732683
