type,n,d_med,area,sumd,pop
DNp101,2,0.3286465447386139,0.17106189901680785,0.6572930894772278,1-2
DNp102,2,1.5704427614631518,3.874689191441597,3.1408855229263035,1-2
DNp103,2,1.2503784353132015,2.4616265709197354,2.500756870626403,1-2
DNp104,2,0.4141588904894869,0.2695317223537098,0.8283177809789738,1-2
DNp11,2,3.157388356366585,15.725696,6.31477671273317,1-2
DNp12,2,1.3640379209942817,2.933008955228334,2.7280758419885633,1-2
DNp13,2,1.277982913500864,2.5671847387071254,2.555965827001728,1-2
DNp14,2,0.7736122175708733,0.9473861950394615,1.5472244351417466,1-2
DNp15,2,2.324212717790834,8.485519385270695,4.648425435581668,1-2
DNp16_a,2,0.6842136390133636,0.7940514713472294,1.3684272780267273,1-2
DNp16_b,2,0.3991880885880015,0.25242628245241383,0.798376177176003,1-2
DNp17,12,0.36022106325056497,1.8823623710974484,5.105947574242083,>8
DNp18,2,3.616209095877509,20.571392000000003,7.232418191755018,1-2
DNp19,2,1.7660543840738092,4.899712353965969,3.5321087681476184,1-2
DNp20,2,5.906766490478805,54.820736,11.81353298095761,1-2
DNp21,2,0.887042414265339,1.341065500433749,1.774084828530678,1-2
